subjectCode,courseNumber,courseTitle,term,number,deeperUnderstanding,interest,tech,grades,recommend,college,subject
LAW,6203,Labor Law,Fall 2015,10,5.6,5.5,5.44,4.8,5.4,Law School,Law School
LAW,6207,Antitrust I,Fall 2015,1,5,5,1,,5,Law School,Law School
LAW,6211,Federal Securities Regulations,Spr 2015,32,5.22,4.94,5.06,4.37,4.78,Law School,Law School
LAW,6213,Real Estate Transactions,Fall 2015,41,5.78,5.51,5.27,5.5,5.73,Law School,Law School
LAW,6214,Insurance,Spr 2015,40,5.8,5.45,5.44,5.27,5.59,Law School,Law School
LAW,6214,Insurance,Fall 2015,19,5.84,5.84,5.68,5.26,5.84,Law School,Law School
LAW,6215,Environmental Law,Fall 2015,13,5.54,5.46,5.31,5.15,5.31,Law School,Law School
LAW,6218,Criminal Procedure,Spr 2015,21,5.86,5.48,5.45,5.33,5.62,Law School,Law School
LAW,6219,Evidence,Spr 2015,51,5.76,5.56,5.59,5.76,5.8,Law School,Law School
LAW,6219,Evidence,Sum 2015,2,6,6,5.5,5.5,6,Law School,Law School
LAW,6219,Evidence,Fall 2015,29,3.69,2.86,2.93,3.24,2.83,Law School,Law School
LAW,6220,Poverty Law,Fall 2015,6,6,6,6,6,6,Law School,Law School
LAW,6223,Poverty Law II,Spr 2015,5,5.75,5,5,5.33,5,Law School,Law School
LAW,6224,Patents,Fall 2015,20,5.85,5.65,5.65,5.47,5.8,Law School,Law School
LAW,6225,Winning Patent Litigation,Spr 2015,24,5.33,5.67,5.17,5.5,5.33,Law School,Law School
LAW,6226,Juvenile Justice,Fall 2015,20,5.85,5.8,5.29,5.2,5.5,Law School,Law School
LAW,6227,Products Liability,Fall 2015,6,5.17,5.33,5.5,5,5.17,Law School,Law School
LAW,6231,Patent Prosecution Practice I,Fall 2015,8,5.75,5.5,5.75,5.5,5.75,Law School,Law School
LAW,6232,Patent Prosecution Practice II,Spr 2015,4,6,5.5,5.5,5,6,Law School,Law School
LAW,6244,Employee Benefits,Spr 2015,8,6,5.38,5.75,5.75,5.38,Law School,Law School
LAW,6245,"Interview, Couns & Negotiating",Spr 2015,7,5.17,4.5,4.17,2.67,3.83,Law School,Law School
LAW,6245,"Interview, Couns & Negotiating",Fall 2015,9,5.11,4.44,4.44,3.44,4.56,Law School,Law School
LAW,6248,Advanced Patents,Spr 2015,15,5.93,5.73,5.73,5.43,5.67,Law School,Law School
LAW,6250,Patent Portfolio Management,Fall 2015,9,4.67,5,5.33,5,5.67,Law School,Law School
LAW,6402,Food & Drug Law,Fall 2015,5,5.4,5.2,5.25,4.8,5.2,Law School,Law School
LAW,6403,Environmental Law Capstone,Spr 2015,16,5.75,5.38,5,4,5.29,Law School,Law School
LAW,6411,Legislative Process Capstone,Spr 2015,5,5.8,5.8,5.2,4.4,6,Law School,Law School
LAW,6412,Env & Energy Justice Capstone,Spr 2015,3,5.67,5.33,5,4,5.5,Law School,Law School
LAW,6490,Patent Law Capstone:Innovation,Spr 2015,4,5.25,5.25,5.5,5,5,Law School,Law School
LAW,6601,Int'l Business Transactions,Spr 2015,15,5.64,5.57,4.83,5,5.57,Law School,Law School
LAW,6603,Intellectual Property,Fall 2015,11,4.73,4.82,3.6,4.73,4.3,Law School,Law School
LAW,6604,Family Law,Spr 2015,22,5.55,5.43,5.05,4.67,5.41,Law School,Law School
LAW,6604,Family Law,Fall 2015,14,5.07,4.14,4.71,5,4.71,Law School,Law School
LAW,6605,Health Law,Spr 2015,11,5.27,5,5.18,5,5.18,Law School,Law School
LAW,6606,Administrative Law,Spr 2015,17,5.29,4.94,5.25,4.44,5.12,Law School,Law School
LAW,6606,Administrative Law,Fall 2015,44,5.43,4.66,5.19,5.02,4.77,Law School,Law School
LAW,6608,Trademarks,Spr 2015,18,5.61,5.61,5.59,4.65,5.24,Law School,Law School
LAW,6609,International Intell Property,Spr 2015,10,5.44,5.33,5.44,5.43,5.22,Law School,Law School
LAW,6612,Antitrust & Intellectual Prop,Fall 2015,14,5.71,5.43,5.43,5.36,5.69,Law School,Law School
LAW,6613,Copyright,Spr 2015,18,5.06,4.71,4.07,4,4.06,Law School,Law School
LAW,6615,Jurisprudence,Spr 2015,3,5.33,5.67,4,4.67,5.67,Law School,Law School
LAW,6618,Trial Practice,Spr 2015,20,5.95,5.95,5.38,4.95,5.85,Law School,Law School
LAW,6618,Trial Practice,Sum 2015,1,6,6,6,4,6,Law School,Law School
LAW,6618,Trial Practice,Fall 2015,13,5.69,5.77,4.64,4.23,5.62,Law School,Law School
LAW,6619,International Trade,Spr 2015,9,5.44,5,3.43,4.44,5,Law School,Law School
LAW,6621,Civil Rights: Citizenship &Rts,Spr 2015,15,5.2,5.27,5.2,4.87,5.14,Law School,Law School
LAW,6623,Integrative Leadership,Fall 2015,4,5.5,5.5,5.5,5,5,Law School,Law School
LAW,6625,Disability in the Workplace,Fall 2015,8,5.86,5.86,5.57,5.86,6,Law School,Law School
LAW,6626,"Complex, Cross-Cultural Negot",Spr 2015,7,5.29,5.14,5,4.57,4.71,Law School,Law School
LAW,6627,International Tax,Spr 2015,12,5,4.5,4,4.5,4,Law School,Law School
LAW,6628,Advanced Trial Practice,Spr 2015,6,6,6,4.33,4.67,6,Law School,Law School
LAW,6630,Health Care Decision-Making,Spr 2015,3,6,6,5.67,6,6,Law School,Law School
LAW,6631,Employment Discrimination,Spr 2015,24,5.54,5.29,5.25,5.25,5.21,Law School,Law School
LAW,6631,Employment Discrimination,Fall 2015,6,5.83,5.83,5.83,6,6,Law School,Law School
LAW,6632,Employment Law,Fall 2015,35,5.77,5.57,5.59,5.29,5.68,Law School,Law School
LAW,6634,Regulated Industries,Spr 2015,6,5.5,5.5,5.17,4.33,5,Law School,Law School
LAW,6643,Business Strategy,Spr 2015,5,4.6,4.6,4.8,4.8,3.5,Law School,Law School
LAW,6644,Economic Analysis of Law,Fall 2015,4,5.67,6,4.5,4.67,5.33,Law School,Law School
LAW,6661,PR - General,Spr 2015,39,5.13,4.74,4.89,5.11,4.87,Law School,Law School
LAW,6661,PR - General,Sum 2015,7,5.71,5.14,5.29,5.29,5.29,Law School,Law School
LAW,6661,PR - General,Fall 2015,73,5.47,5.1,5.4,5.23,5.56,Law School,Law School
LAW,6701,Criminal Law & Literature,Spr 2015,2,5.5,5.5,3.5,4.5,5,Law School,Law School
LAW,6702,Legal History Workshop,Spr 2015,8,5.13,4.5,5.2,4.38,4.25,Law School,Law School
LAW,6702,Legal History Workshop,Fall 2015,6,5.5,5.33,5,5.17,5.17,Law School,Law School
LAW,6705,Information Governance,Fall 2015,3,5.33,5.67,5.5,5.67,5.67,Law School,Law School
LAW,6707,Intellectual Prop Transactions,Spr 2015,6,4.67,4.33,4,4.33,4.67,Law School,Law School
LAW,6707,Intellectual Prop Transactions,Fall 2015,7,4.86,5.29,3.43,4,4,Law School,Law School
LAW,6709,Agriculture & the Environment,Spr 2015,12,5,5.17,4,4.5,4.33,Law School,Law School
LAW,6710,Sem: Federalism,Spr 2015,4,5,5.75,6,5.5,5.25,Law School,Law School
LAW,6711,Natl Security Cases Fed Courts,Fall 2015,11,5.7,5.7,5.2,5.2,5.5,Law School,Law School
LAW,6714,E-Discovery,Spr 2015,10,5.6,5.6,5.4,5.2,5.4,Law School,Law School
LAW,6716,Magna Carta,Fall 2015,8,5.75,5.75,5.5,5.5,5.75,Law School,Law School
LAW,6790,Sem: Topics in Law,Spr 2015,1,6,6,5,5,5,Law School,Law School
LAW,6800,International Contracts,Spr 2015,4,5.25,5,5,5.25,5,Law School,Law School
LAW,6801,Death Penalty,Fall 2015,8,5.5,4.75,4,3.75,4.5,Law School,Law School
LAW,6804,Sem: Government Secrecy,Fall 2015,5,5.2,4.8,5.8,5.4,5,Law School,Law School
LAW,6807,Sem: Coops & CollctvEntrprnshp,Fall 2015,15,6,6,6,6,6,Law School,Law School
LAW,6808,Street Law,Spr 2015,7,5.71,6,6,5.71,6,Law School,Law School
LAW,6814,Racketeering and the RICO Act,Spr 2015,3,6,6,5,5.5,6,Law School,Law School
LAW,6817,Practical Estate Planning,Spr 2015,9,5.67,5.67,5.33,5.33,6,Law School,Law School
LAW,6818,White Collar/Corporate Crime,Spr 2015,8,5.5,5.5,5.43,5.38,5.75,Law School,Law School
LAW,6823,Sem: Investment Banking,Fall 2015,6,5.83,5.83,6,5.83,5.83,Law School,Law School
LAW,6824,Genetics & Assisted Reproductn,Spr 2015,2,5.5,5.5,4,4.5,5,Law School,Law School
LAW,6827,Women's Int'l Human Rights,Spr 2015,4,4.5,5,5,3.75,4,Law School,Law School
LAW,6830,Corporate Counsel,Spr 2015,14,5.14,5,5,3.43,4.43,Law School,Law School
LAW,6830,Corporate Counsel,Fall 2015,26,5.46,5.62,5.45,4.31,5.55,Law School,Law School
LAW,6832,Sem: Cyber-Security,Spr 2015,14,3.71,3.29,4.14,4.14,2.86,Law School,Law School
LAW,6833,Alternative Dispute Resolution,Spr 2015,9,5.56,5.44,5.13,4.89,5.89,Law School,Law School
LAW,6835,Sem: Supreme Courts Comp Persp,Fall 2015,2,6,5.5,5.5,5.5,5.5,Law School,Law School
LAW,6837,Contract Drafting,Spr 2015,17,5.69,5.69,5.56,5.38,5.88,Law School,Law School
LAW,6837,Contract Drafting,Sum 2015,3,6,6,5.33,5,6,Law School,Law School
LAW,6837,Contract Drafting,Fall 2015,21,5.55,5.38,5.6,5.33,5.6,Law School,Law School
LAW,6840,Comparative Antitrust,Spr 2015,2,6,6,6,6,6,Law School,Law School
LAW,6844,Adv Real Estate Transactions,Spr 2015,3,5.67,5.67,5.33,4.67,5.33,Law School,Law School
LAW,6846,Philosophy of Punishment,Spr 2015,3,5.67,5.67,,5.67,5.67,Law School,Law School
LAW,6848,Sem: Art & Sci Appellate Advoc,Spr 2015,7,5,4.67,5,4.5,4.4,Law School,Law School
LAW,6849,ComparativeTheories of Ownrshp,Spr 2015,14,5.14,5.14,5.08,4.93,5.43,Law School,Law School
LAW,6851,Practice-Ready Legal Research,Spr 2015,12,5.42,5,5.5,4.92,5.25,Law School,Law School
LAW,6851,Practice-Ready Legal Research,Fall 2015,4,6,5.25,5.5,5,5.75,Law School,Law School
LAW,6853,"Law, Biomedicine & Bioethics",Fall 2015,4,6,6,5,5.5,6,Law School,Law School
LAW,6857,Corporate Tax,Fall 2015,21,5.62,4.9,5.48,5.33,5,Law School,Law School
LAW,6860,Adv Topics in Labor & Empl Law,Spr 2015,6,5.5,5.67,5.5,5.33,5.5,Law School,Law School
LAW,6864,Sem: Law of Lobbying,Spr 2015,3,5.33,5.67,5.5,5.67,5.67,Law School,Law School
LAW,6865,Law and Economics Workshop,Spr 2015,3,6,6,6,5.33,6,Law School,Law School
LAW,6866,Sex Discrimination,Spr 2015,12,5.33,5.25,5,4.91,5.25,Law School,Law School
LAW,6872,Immigration Law,Fall 2015,88,5.29,4.67,5.13,4.3,4.84,Law School,Law School
LAW,6875,Joint Degree Program Prosem,Spr 2015,3,5.33,5.33,5.33,5.5,5,Law School,Law School
LAW,6875,Joint Degree Program Prosem,Fall 2015,4,5.67,5.5,5.5,4.5,5.5,Law School,Law School
LAW,6876,Digital Evidence,Spr 2015,2,5.5,5,5.5,5.5,5.5,Law School,Law School
LAW,6877,Sem: Energy Project Developmnt,Fall 2015,3,5.33,5.33,5,2.67,5,Law School,Law School
LAW,6878,Regulating Personal HealthInfo,Spr 2015,5,6,6,5.75,5.4,6,Law School,Law School
LAW,6883,Contemp Issues Facing Courts,Fall 2015,9,4.33,4.56,4.56,3.78,4.44,Law School,Law School
LAW,6885,Sem: Issues Env & Energy Law,Fall 2015,1,6,6,,3,6,Law School,Law School
LAW,6886,International Human Rights Law,Fall 2015,45,5.14,5.29,5.5,4.5,5,Law School,Law School
LAW,6887,Sem: Law of Intl Organizations,Spr 2015,6,4.5,4.17,4.33,3.83,4.33,Law School,Law School
LAW,6888,Creative Legal Reasoning,Spr 2015,4,5.33,5.75,4,5.75,6,Law School,Law School
LAW,6889,Laws of War,Spr 2015,8,6,5.75,5.5,5.63,5.88,Law School,Law School
LAW,6890,Rule by Law in China,Spr 2015,9,5.33,5.44,5.22,5.11,5.44,Law School,Law School
LAW,6893,Sem: Transitional Justice,Fall 2015,10,5.7,5.8,4.8,5,5.44,Law School,Law School
LAW,6895,Sem: Offenses and Defenses,Spr 2015,4,5.25,5.25,4.5,5.25,5.25,Law School,Law School
LAW,6897,Game Theory,Spr 2015,2,5,3.5,5,6,4.5,Law School,Law School
LAW,6911,Sem: Intl Commercial Arb,Fall 2015,12,5.67,5.5,5.18,5,5.67,Law School,Law School
LAW,6912,Sem: Law Firm Practice & Mgmt,Fall 2015,6,5.17,4.83,5,4.67,4.83,Law School,Law School
LAW,6918,Rule of Law,Fall 2015,8,5.75,5.75,5,4.88,5.63,Law School,Law School
LAW,6922,Business Law Concentration,Fall 2015,22,5.38,5.18,5.26,5.27,5.36,Law School,Law School
LAW,6923,Federal Reserve System,Spr 2015,34,5.47,5.35,5.18,5,5.13,Law School,Law School
LAW,6924,Sem: Building Eff Legal Args,Fall 2015,4,5.5,5,5.5,6,5,Law School,Law School
LAW,6925,Patent Law Proseminar I,Fall 2015,2,5.5,6,5.5,6,6,Law School,Law School
LAW,7000,CL: Civil Practice,Fall 2015,9,5.67,5.67,5.67,5,5.67,Law School,Law School
LAW,7003,Sem: Student Leg Writing Inst,Fall 2015,8,6,5.8,5.5,5.5,6,Law School,Law School
LAW,7004,Sem: Structured Study Grp Inst,Fall 2015,6,5,5,5.5,5,6,Law School,Law School
LAW,7025,ABA Moot Court Comp Team,Fall 2015,1,6,6,,6,6,Law School,Law School
LAW,7035,Environmental Law Moot Court,Spr 2015,1,6,6,5,5,6,Law School,Law School
LAW,7035,Environmental Law Moot Court,Fall 2015,4,5.5,5,5,4.25,5.25,Law School,Law School
LAW,7055,Maynard Pirsig Moot Court,Spr 2015,48,5.26,4.86,5.06,4.87,5,Law School,Law School
LAW,7055,Maynard Pirsig Moot Court,Fall 2015,22,5.05,4.7,5,4.25,4.81,Law School,Law School
LAW,7065,National Moot Court,Spr 2015,9,5.67,5.67,5.33,6,6,Law School,Law School
LAW,7065,National Moot Court,Fall 2015,3,5,5.33,5,5.67,5.33,Law School,Law School
LAW,7075,International Moot Court,Spr 2015,8,5.88,5.75,4.88,5,5.25,Law School,Law School
LAW,7075,International Moot Court,Fall 2015,6,5.83,4.5,4.2,4.67,4.83,Law School,Law School
LAW,7085,Intel Property Moot Court,Spr 2015,10,5.2,4.6,5,5.2,5.25,Law School,Law School
LAW,7085,Intel Property Moot Court,Fall 2015,4,5.5,5.5,6,5,5,Law School,Law School
LAW,7095,Civil Rights Moot Court,Spr 2015,8,5.25,5,4.67,4.25,4.75,Law School,Law School
LAW,7095,Civil Rights Moot Court,Fall 2015,2,5,3,5,5,4,Law School,Law School
LAW,7550,CL: Misdemeanor Prosecution,Fall 2015,4,6,5.75,5.75,5,5.5,Law School,Law School
LING,1701,Language & Society,Spr 2015,16,5.31,5.25,5.33,5.56,5.43,CLA,Linguistics
LING,1701,Language & Society,Fall 2015,81,5.57,5.51,5.31,5.42,5.46,CLA,Linguistics
LING,1905,Freshman Seminar,Fall 2015,9,4.22,3.89,4.11,4.11,3.56,CLA,Linguistics
LING,3001,Intro Linguistics,Spr 2015,64,5.38,5.1,4.97,5.27,5.21,CLA,Linguistics
LING,3001,Intro Linguistics,Sum 2015,11,5.27,4.82,5,5.18,4.9,CLA,Linguistics
LING,3001,Intro Linguistics,Fall 2015,80,5.09,4.6,4.78,5.19,4.56,CLA,Linguistics
LING,3601,Historical Linguistics,Spr 2015,22,5.59,5.68,5.31,4.82,5.77,CLA,Linguistics
LING,4201,Syntax I,Spr 2015,14,5.43,4.93,4.83,5.36,5.29,CLA,Linguistics
LING,4202,Syntax II,Fall 2015,18,5.67,5.56,5.14,5.67,5.67,CLA,Linguistics
LING,4303,Phonology II,Fall 2015,10,5.9,5.6,5.7,5.8,6,CLA,Linguistics
LING,5001,Intro Linguistics,Spr 2015,22,5.48,5.24,4.95,5.38,5.48,CLA,Linguistics
LING,5001,Intro Linguistics,Sum 2015,37,5.43,5.35,5.3,5.43,5.38,CLA,Linguistics
LING,5001,Intro Linguistics,Fall 2015,4,5.5,5.25,5.5,4.75,5,CLA,Linguistics
LING,5106,Field Methods II,Spr 2015,6,6,5.67,5.4,5.83,5.83,CLA,Linguistics
LING,5201,Syntactic Theory I,Fall 2015,4,6,5.75,5.67,5.5,6,CLA,Linguistics
LING,5202,Syntactic Theory II,Spr 2015,8,5.5,5.63,5.6,5.5,5.71,CLA,Linguistics
LING,5205,Semantics,Fall 2015,34,5.29,4.65,5.24,4.94,4.5,CLA,Linguistics
LING,5206,Linguistic Pragmatics,Spr 2015,4,5,5.5,5.33,4.5,4.5,CLA,Linguistics
LING,5302,Phonological Theory I,Fall 2015,3,6,5.33,4.67,5.33,5.33,CLA,Linguistics
LING,5303,Phonological Theory II,Spr 2015,5,5.8,5.6,6,5.6,5.8,CLA,Linguistics
LING,5461,Conversation Analysis,Fall 2015,8,5.5,5.13,4.33,3.25,4.5,CLA,Linguistics
LING,5462,Res/Spoken Lang,Spr 2015,8,5.5,5,5,5.13,5.13,CLA,Linguistics
LING,5801,Intro: Compu. Ling.,Spr 2015,15,5.13,5.27,5.33,5.27,5.2,CLA,Linguistics
LING,5900,Topics: Linguistics,Spr 2015,12,5.17,5,4.2,3.92,4.36,CLA,Linguistics
LING,5900,Topics: Linguistics,Fall 2015,3,5.33,5.33,5,5.33,5.67,CLA,Linguistics
LING,5993,Directed Study,Spr 2015,5,6,6,5.5,5,5.8,CLA,Linguistics
LING,5993,Directed Study,Fall 2015,2,6,6,6,6,6,CLA,Linguistics
LING,8005,Research Paper Workshop,Spr 2015,4,5.5,5.5,5.33,5.25,5.25,CLA,Linguistics
LING,8900,Topics-Linguistics,Fall 2015,1,6,6,6,6,6,CLA,Linguistics
LING,8920,Language&Cognition,Fall 2015,3,6,6,5,5.33,5.67,CLA,Linguistics
LING,1910W,Freshman Seminar,Spr 2015,9,4.89,4.22,4.13,4.67,4.44,CLA,Linguistics
LING,3001H,Honors Intro Linguistics,Spr 2015,18,5.78,5.44,5.38,5.56,5.56,CLA,Linguistics
LING,3052V,Honors: Thesis,Spr 2015,2,6,5.5,,5.5,6,CLA,Linguistics
LING,3101W,Languages of World,Fall 2015,30,4.6,4.4,5.36,5.47,4.8,CLA,Linguistics
LING,4302W,Phonology I,Spr 2015,30,5.73,5.53,5.5,5.53,5.72,CLA,Linguistics
LING,4901W,Major Project Seminar,Spr 2015,11,5.45,5.09,5.55,5.55,5.3,CLA,Linguistics
LING,4901W,Major Project Seminar,Fall 2015,1,4,4,2,2,4,CLA,Linguistics
LS,5100,LS Seminar,Spr 2015,44,5.16,5.09,4.51,4.62,4.73,CCE,Liberal Studies
LS,5100,LS Seminar,Sum 2015,4,5,4,5.5,6,4,CCE,Liberal Studies
LS,5100,LS Seminar,Fall 2015,7,4.57,4.43,4.57,5.14,4.43,CCE,Liberal Studies
LS,5950,Special Topics,Spr 2015,3,5.67,5.67,6,5.33,6,CCE,Liberal Studies
LS,8001,Intro to Inquiry,Spr 2015,5,5.6,5.2,4.6,5.6,5.5,CCE,Liberal Studies
LS,8001,Intro to Inquiry,Fall 2015,3,6,5.67,6,6,6,CCE,Liberal Studies
LS,8002,Final Project,Spr 2015,3,6,6,6,5.33,6,CCE,Liberal Studies
LS,8002,Final Project,Fall 2015,1,6,6,6,6,6,CCE,Liberal Studies
LS,8101,Final Project Proposal Prep,Fall 2015,2,6,6,5,6,6,CCE,Liberal Studies
MATH,1001,Excursions in Math,Spr 2015,51,5.59,4.82,5.38,5.47,5.65,CSE,Mathematics
MATH,1001,Excursions in Math,Fall 2015,19,5.53,5.26,5.78,5.95,5.84,CSE,Mathematics
MATH,1031,College Alg & Prob,Spr 2015,193,4.87,3.9,4.76,4.66,4.42,CSE,Mathematics
MATH,1031,College Alg & Prob,Sum 2015,9,5.44,4,4.89,5.11,4.89,CSE,Mathematics
MATH,1031,College Alg & Prob,Fall 2015,341,5.07,4.05,4.71,4.63,4.75,CSE,Mathematics
MATH,1051,Precalculus I,Spr 2015,102,5.11,4.33,4.8,5.2,4.97,CSE,Mathematics
MATH,1051,Precalculus I,Sum 2015,3,4.33,3,4,2.67,2.67,CSE,Mathematics
MATH,1051,Precalculus I,Fall 2015,322,5,4.35,4.81,4.93,4.88,CSE,Mathematics
MATH,1142,Short Calculus,Spr 2015,185,5.11,4.05,4.28,4.55,4.38,CSE,Mathematics
MATH,1142,Short Calculus,Sum 2015,20,5.55,4.75,5.74,5.2,5.5,CSE,Mathematics
MATH,1142,Short Calculus,Fall 2015,467,4.8,3.64,4.11,4.07,3.92,CSE,Mathematics
MATH,1151,Precalculus II,Spr 2015,264,4.95,4.19,4.24,4.59,4.44,CSE,Mathematics
MATH,1151,Precalculus II,Sum 2015,7,5.43,4.57,4.67,5,4.86,CSE,Mathematics
MATH,1151,Precalculus II,Fall 2015,676,4.91,4.27,4.82,4.48,4.74,CSE,Mathematics
MATH,1155,Intensive Precalculus,Fall 2015,32,4.63,4,4.76,4.42,3.91,CSE,Mathematics
MATH,1241,Calc & Dyn Sys in Biology,Fall 2015,190,4.22,3.44,3.98,4.29,3.72,CSE,Mathematics
MATH,1271,Calculus I,Spr 2015,638,4.98,4.19,4.77,4.34,4.4,CSE,Mathematics
MATH,1271,Calculus I,Sum 2015,57,5.46,4.55,4.83,4.45,4.67,CSE,Mathematics
MATH,1271,Calculus I,Fall 2015,1335,4.98,4.21,4.64,4.4,4.42,CSE,Mathematics
MATH,1272,Calculus II,Spr 2015,505,5.23,4.55,4.8,4.49,4.56,CSE,Mathematics
MATH,1272,Calculus II,Sum 2015,58,5.43,4.78,5,4.97,4.93,CSE,Mathematics
MATH,1272,Calculus II,Fall 2015,581,5.27,4.66,4.77,4.59,4.73,CSE,Mathematics
MATH,1371,CSE Calc I,Spr 2015,452,5.45,4.68,5.2,5.46,5.15,CSE,Mathematics
MATH,1371,CSE Calc I,Fall 2015,413,5.26,4.65,4.45,4.76,4.87,CSE,Mathematics
MATH,1372,CSE Calc II,Spr 2015,410,5.55,4.94,4.87,5.16,5.18,CSE,Mathematics
MATH,1372,CSE Calc II,Fall 2015,441,5.51,4.8,5.01,4.86,4.85,CSE,Mathematics
MATH,2243,Lin Alg & Diff Eqs,Spr 2015,377,5.05,4.33,4.51,4.3,4.36,CSE,Mathematics
MATH,2243,Lin Alg & Diff Eqs,Sum 2015,61,5.21,4.33,4.38,3.9,4.29,CSE,Mathematics
MATH,2243,Lin Alg & Diff Eqs,Fall 2015,434,5.08,4.48,4.63,4.31,4.44,CSE,Mathematics
MATH,2263,Multivariable Calc,Spr 2015,459,5.25,4.69,4.82,4.64,4.77,CSE,Mathematics
MATH,2263,Multivariable Calc,Sum 2015,59,5.46,5.03,5.25,5.14,5.35,CSE,Mathematics
MATH,2263,Multivariable Calc,Fall 2015,483,5.14,4.49,4.41,3.96,4.53,CSE,Mathematics
MATH,2283,"Sequences, Series, Foundations",Spr 2015,31,5.65,5.16,5.05,5.07,5.26,CSE,Mathematics
MATH,2283,"Sequences, Series, Foundations",Fall 2015,71,5.23,4.61,4.7,4.85,4.7,CSE,Mathematics
MATH,2373,CSE Lin Alg & Dif Eq III,Spr 2015,649,5.3,4.65,4.78,5.05,4.94,CSE,Mathematics
MATH,2373,CSE Lin Alg & Dif Eq III,Fall 2015,418,5.43,4.86,4.71,4.7,5.04,CSE,Mathematics
MATH,2374,CSE Multivariable Calc,Spr 2015,258,4.98,4.18,4.33,4.05,4.41,CSE,Mathematics
MATH,2374,CSE Multivariable Calc,Fall 2015,479,4.74,3.79,4.24,3.85,3.75,CSE,Mathematics
MATH,4065,Theory of Interest,Spr 2015,76,5.41,5.17,5.16,5.11,5.21,CSE,Mathematics
MATH,4065,Theory of Interest,Fall 2015,77,5.48,5.38,5.15,5.1,5.43,CSE,Mathematics
MATH,4151,Elem Set Theory,Spr 2015,15,3.67,3.6,2.2,2.73,3.14,CSE,Mathematics
MATH,4242,Applied Lin Alg,Spr 2015,149,4.97,4.6,4.63,4.93,4.76,CSE,Mathematics
MATH,4242,Applied Lin Alg,Sum 2015,41,5.27,4.63,4.89,5.24,5,CSE,Mathematics
MATH,4242,Applied Lin Alg,Fall 2015,186,5.28,4.96,5.09,5.09,5.17,CSE,Mathematics
MATH,4281,Intro to Modern Algebra,Spr 2015,39,5.62,5.28,5.41,5.58,5.55,CSE,Mathematics
MATH,4281,Intro to Modern Algebra,Sum 2015,20,5.1,4.8,4.73,4.75,4.63,CSE,Mathematics
MATH,4281,Intro to Modern Algebra,Fall 2015,42,5.02,4.69,5.38,5.36,4.83,CSE,Mathematics
MATH,4428,Math Modeling,Spr 2015,44,5.25,5.07,4.98,4.8,5.02,CSE,Mathematics
MATH,4512,Diff Eqs w Applic,Spr 2015,40,5.23,4.85,5.08,5.15,5.13,CSE,Mathematics
MATH,4512,Diff Eqs w Applic,Fall 2015,23,4.96,4.43,4.5,4.65,4.65,CSE,Mathematics
MATH,4567,Fourier Analysis,Spr 2015,36,5.11,4.83,4.78,4.92,4.67,CSE,Mathematics
MATH,4567,Fourier Analysis,Fall 2015,20,5.5,4.7,4.67,5,4.94,CSE,Mathematics
MATH,4603,Advanced Calculus I,Sum 2015,19,5.63,5.53,5.36,5.53,5.53,CSE,Mathematics
MATH,4603,Advanced Calculus I,Fall 2015,33,5.21,4.82,5.37,4.88,4.79,CSE,Mathematics
MATH,4604,Advanced Calculus II,Spr 2015,9,4.67,3.78,5.2,5.11,3.88,CSE,Mathematics
MATH,4653,Elementary Probability,Spr 2015,15,5.33,5.2,5.3,5.33,5.47,CSE,Mathematics
MATH,4653,Elementary Probability,Fall 2015,1,5,5,5,5,5,CSE,Mathematics
MATH,4707,Intro to Combinatorics,Spr 2015,25,5.68,5.52,4.88,5.12,5.56,CSE,Mathematics
MATH,4707,Intro to Combinatorics,Fall 2015,16,5.25,4.63,3.92,4.4,4.67,CSE,Mathematics
MATH,5067,Actuarial Math I,Fall 2015,67,5.69,5.4,5.3,5.52,5.48,CSE,Mathematics
MATH,5068,Actuarial Math II,Spr 2015,70,5.57,5.27,5.3,5.59,5.46,CSE,Mathematics
MATH,5075,Math Finance I,Fall 2015,42,5.1,4.88,5.17,5.24,4.95,CSE,Mathematics
MATH,5165,Math Logic I,Fall 2015,30,4.87,4.5,4.72,5.27,4.83,CSE,Mathematics
MATH,5248,Cryptology,Spr 2015,56,5.71,5.38,5.16,5.41,5.4,CSE,Mathematics
MATH,5248,Cryptology,Fall 2015,56,5.43,5.43,5.13,5.31,5.54,CSE,Mathematics
MATH,5251,"Codes,Fields,Curves",Spr 2015,27,5.19,4.33,4.22,4.96,4.48,CSE,Mathematics
MATH,5251,"Codes,Fields,Curves",Fall 2015,13,5.23,5.08,5.22,5.23,5.38,CSE,Mathematics
MATH,5335,Geometry I,Fall 2015,23,5.65,5.52,5.57,5.83,5.65,CSE,Mathematics
MATH,5378,Differential Geometry,Spr 2015,14,5.14,4.93,4.5,4.77,4.46,CSE,Mathematics
MATH,5385,Comput Alg Geom,Spr 2015,10,5.3,5.1,4.22,4.9,4.9,CSE,Mathematics
MATH,5445,Math Analysis of Bio Networks,Spr 2015,12,5.25,5.25,4.89,3.5,4.75,CSE,Mathematics
MATH,5447,Theoretical Neuroscience,Fall 2015,13,5.31,5.46,5.25,4.77,5.17,CSE,Mathematics
MATH,5467,Wavelets,Spr 2015,17,5.12,5,5.29,5.06,4.75,CSE,Mathematics
MATH,5485,Numerical Methods I,Fall 2015,28,5.14,4.86,5,5.04,5,CSE,Mathematics
